IdGasto,IdSucursal,IdTipoGasto,Fecha,Monto,MinMonto,MaxMonto,Calidad_Monto,Fecha_Año,Fecha_Mes,Fecha_Periodo
1188,30,4,2015-10-01,1073.75,948.70125,1251.79875,Sin errores,2015,10,201510
1189,31,1,2015-10-01,1135.42,954.1362499999998,1247.7837500000003,Sin errores,2015,10,201510
1190,31,2,2015-10-01,316.75,286.225,373.91499999999996,Sin errores,2015,10,201510
1191,31,3,2015-10-01,107.3,95.57250000000002,124.6575,Sin errores,2015,10,201510
1192,31,4,2015-10-01,1197.41,948.70125,1251.79875,Sin errores,2015,10,201510
1193,23,1,2015-10-01,1168.08,954.1362499999998,1247.7837500000003,Sin errores,2015,10,201510
1194,23,2,2015-10-01,314.46,286.225,373.91499999999996,Sin errores,2015,10,201510
1195,23,3,2015-10-01,113.67,95.57250000000002,124.6575,Sin errores,2015,10,201510
1196,23,4,2015-10-01,1138.8,948.70125,1251.79875,Sin errores,2015,10,201510
1197,24,1,2015-10-01,1084.0,954.1362499999998,1247.7837500000003,Sin errores,2015,10,201510
1198,24,2,2015-10-01,301.08,286.225,373.91499999999996,Sin errores,2015,10,201510
1199,24,3,2015-10-01,116.6,95.57250000000002,124.6575,Sin errores,2015,10,201510
1200,24,4,2015-10-01,1019.22,948.70125,1251.79875,Sin errores,2015,10,201510
1201,18,1,2015-11-01,1198.09,954.1362499999998,1247.7837500000003,Sin errores,2015,11,201511
1202,18,2,2015-11-01,339.83,286.225,373.91499999999996,Sin errores,2015,11,201511
1203,18,3,2015-11-01,106.96,95.57250000000002,124.6575,Sin errores,2015,11,201511
1204,18,4,2015-11-01,1149.59,948.70125,1251.79875,Sin errores,2015,11,201511
1205,1,1,2015-11-01,1139.22,954.1362499999998,1247.7837500000003,Sin errores,2015,11,201511
1206,1,2,2015-11-01,314.19,286.225,373.91499999999996,Sin errores,2015,11,201511
1207,1,3,2015-11-01,101.89,95.57250000000002,124.6575,Sin errores,2015,11,201511
1208,1,4,2015-11-01,1152.53,948.70125,1251.79875,Sin errores,2015,11,201511
1209,2,1,2015-11-01,1105.98,954.1362499999998,1247.7837500000003,Sin errores,2015,11,201511
1210,2,2,2015-11-01,321.69,286.225,373.91499999999996,Sin errores,2015,11,201511
1211,2,3,2015-11-01,104.36,95.57250000000002,124.6575,Sin errores,2015,11,201511
1212,2,4,2015-11-01,1001.13,948.70125,1251.79875,Sin errores,2015,11,201511
1213,3,1,2015-11-01,1074.79,954.1362499999998,1247.7837500000003,Sin errores,2015,11,201511
1214,3,2,2015-11-01,351.18,286.225,373.91499999999996,Sin errores,2015,11,201511
1215,3,3,2015-11-01,102.86,95.57250000000002,124.6575,Sin errores,2015,11,201511
1216,3,4,2015-11-01,1031.16,948.70125,1251.79875,Sin errores,2015,11,201511
1217,4,1,2015-11-01,1070.05,954.1362499999998,1247.7837500000003,Sin errores,2015,11,201511
1218,4,2,2015-11-01,317.02,286.225,373.91499999999996,Sin errores,2015,11,201511
1219,4,3,2015-11-01,107.36,95.57250000000002,124.6575,Sin errores,2015,11,201511
1220,4,4,2015-11-01,1197.76,948.70125,1251.79875,Sin errores,2015,11,201511
1221,5,1,2015-11-01,1168.01,954.1362499999998,1247.7837500000003,Sin errores,2015,11,201511
1222,5,2,2015-11-01,314.03,286.225,373.91499999999996,Sin errores,2015,11,201511
1223,5,3,2015-11-01,112.98,95.57250000000002,124.6575,Sin errores,2015,11,201511
1224,5,4,2015-11-01,1108.72,948.70125,1251.79875,Sin errores,2015,11,201511
1225,6,1,2015-11-01,1154.18,954.1362499999998,1247.7837500000003,Sin errores,2015,11,201511
1226,6,2,2015-11-01,313.42,286.225,373.91499999999996,Sin errores,2015,11,201511
1227,6,3,2015-11-01,116.11,95.57250000000002,124.6575,Sin errores,2015,11,201511
1228,6,4,2015-11-01,1071.34,948.70125,1251.79875,Sin errores,2015,11,201511
1229,7,1,2015-11-01,1073.39,954.1362499999998,1247.7837500000003,Sin errores,2015,11,201511
1230,7,2,2015-11-01,345.88,286.225,373.91499999999996,Sin errores,2015,11,201511
1231,7,3,2015-11-01,114.45,95.57250000000002,124.6575,Sin errores,2015,11,201511
1232,7,4,2015-11-01,1063.62,948.70125,1251.79875,Sin errores,2015,11,201511
1233,8,1,2015-11-01,1084.66,954.1362499999998,1247.7837500000003,Sin errores,2015,11,201511
1234,8,2,2015-11-01,309.73,286.225,373.91499999999996,Sin errores,2015,11,201511
1235,8,3,2015-11-01,110.82,95.57250000000002,124.6575,Sin errores,2015,11,201511
1236,8,4,2015-11-01,1043.58,948.70125,1251.79875,Sin errores,2015,11,201511
1237,9,1,2015-11-01,1093.38,954.1362499999998,1247.7837500000003,Sin errores,2015,11,201511
1238,9,2,2015-11-01,340.85,286.225,373.91499999999996,Sin errores,2015,11,201511
1239,9,3,2015-11-01,100.07,95.57250000000002,124.6575,Sin errores,2015,11,201511
1240,9,4,2015-11-01,1195.11,948.70125,1251.79875,Sin errores,2015,11,201511
1241,10,1,2015-11-01,1173.37,954.1362499999998,1247.7837500000003,Sin errores,2015,11,201511
1242,10,2,2015-11-01,324.46,286.225,373.91499999999996,Sin errores,2015,11,201511
1243,10,3,2015-11-01,108.76,95.57250000000002,124.6575,Sin errores,2015,11,201511
1244,10,4,2015-11-01,1193.15,948.70125,1251.79875,Sin errores,2015,11,201511
1245,13,1,2015-11-01,1103.09,954.1362499999998,1247.7837500000003,Sin errores,2015,11,201511
1246,13,2,2015-11-01,340.8,286.225,373.91499999999996,Sin errores,2015,11,201511
1247,13,3,2015-11-01,117.07,95.57250000000002,124.6575,Sin errores,2015,11,201511
1248,13,4,2015-11-01,1045.6,948.70125,1251.79875,Sin errores,2015,11,201511
1249,15,1,2015-11-01,1115.85,954.1362499999998,1247.7837500000003,Sin errores,2015,11,201511
1250,15,2,2015-11-01,312.73,286.225,373.91499999999996,Sin errores,2015,11,201511
1251,15,3,2015-11-01,106.46,95.57250000000002,124.6575,Sin errores,2015,11,201511
1252,15,4,2015-11-01,1195.84,948.70125,1251.79875,Sin errores,2015,11,201511
1253,20,1,2015-11-01,1185.34,954.1362499999998,1247.7837500000003,Sin errores,2015,11,201511
1254,20,2,2015-11-01,341.74,286.225,373.91499999999996,Sin errores,2015,11,201511
1255,20,3,2015-11-01,113.97,95.57250000000002,124.6575,Sin errores,2015,11,201511
1256,20,4,2015-11-01,1081.21,948.70125,1251.79875,Sin errores,2015,11,201511
1257,17,1,2015-11-01,1186.85,954.1362499999998,1247.7837500000003,Sin errores,2015,11,201511
1258,17,2,2015-11-01,327.19,286.225,373.91499999999996,Sin errores,2015,11,201511
1259,17,3,2015-11-01,109.26,95.57250000000002,124.6575,Sin errores,2015,11,201511
1260,17,4,2015-11-01,1191.09,948.70125,1251.79875,Sin errores,2015,11,201511
1261,21,1,2015-11-01,1077.65,954.1362499999998,1247.7837500000003,Sin errores,2015,11,201511
1262,21,2,2015-11-01,304.49,286.225,373.91499999999996,Sin errores,2015,11,201511
1263,21,3,2015-11-01,104.2,95.57250000000002,124.6575,Sin errores,2015,11,201511
1264,21,4,2015-11-01,1164.86,948.70125,1251.79875,Sin errores,2015,11,201511
1265,22,1,2015-11-01,1098.41,954.1362499999998,1247.7837500000003,Sin errores,2015,11,201511
1266,22,2,2015-11-01,359.25,286.225,373.91499999999996,Sin errores,2015,11,201511
1267,22,3,2015-11-01,109.22,95.57250000000002,124.6575,Sin errores,2015,11,201511
1268,22,4,2015-11-01,1068.56,948.70125,1251.79875,Sin errores,2015,11,201511
1269,12,1,2015-11-01,1066.17,954.1362499999998,1247.7837500000003,Sin errores,2015,11,201511
1270,12,2,2015-11-01,337.56,286.225,373.91499999999996,Sin errores,2015,11,201511
1271,12,3,2015-11-01,102.75,95.57250000000002,124.6575,Sin errores,2015,11,201511
1272,12,4,2015-11-01,1161.79,948.70125,1251.79875,Sin errores,2015,11,201511
1273,14,1,2015-11-01,1126.51,954.1362499999998,1247.7837500000003,Sin errores,2015,11,201511
1274,14,2,2015-11-01,344.16,286.225,373.91499999999996,Sin errores,2015,11,201511
1275,14,3,2015-11-01,115.64,95.57250000000002,124.6575,Sin errores,2015,11,201511
1276,14,4,2015-11-01,1140.63,948.70125,1251.79875,Sin errores,2015,11,201511
1277,19,1,2015-11-01,1033.82,954.1362499999998,1247.7837500000003,Sin errores,2015,11,201511
1278,19,2,2015-11-01,344.17,286.225,373.91499999999996,Sin errores,2015,11,201511
1279,19,3,2015-11-01,103.46,95.57250000000002,124.6575,Sin errores,2015,11,201511
1280,19,4,2015-11-01,1131.55,948.70125,1251.79875,Sin errores,2015,11,201511
1281,16,1,2015-11-01,1153.8,954.1362499999998,1247.7837500000003,Sin errores,2015,11,201511
1282,16,2,2015-11-01,352.31,286.225,373.91499999999996,Sin errores,2015,11,201511
1283,16,3,2015-11-01,101.05,95.57250000000002,124.6575,Sin errores,2015,11,201511
1284,16,4,2015-11-01,1129.35,948.70125,1251.79875,Sin errores,2015,11,201511
1285,11,1,2015-11-01,1015.24,954.1362499999998,1247.7837500000003,Sin errores,2015,11,201511
1286,11,2,2015-11-01,326.45,286.225,373.91499999999996,Sin errores,2015,11,201511
1287,11,3,2015-11-01,119.51,95.57250000000002,124.6575,Sin errores,2015,11,201511
1288,11,4,2015-11-01,1110.97,948.70125,1251.79875,Sin errores,2015,11,201511
1289,25,1,2015-11-01,1169.59,954.1362499999998,1247.7837500000003,Sin errores,2015,11,201511
1290,25,2,2015-11-01,334.51,286.225,373.91499999999996,Sin errores,2015,11,201511
1291,25,3,2015-11-01,106.64,95.57250000000002,124.6575,Sin errores,2015,11,201511
1292,25,4,2015-11-01,1186.86,948.70125,1251.79875,Sin errores,2015,11,201511
1293,26,1,2015-11-01,1135.11,954.1362499999998,1247.7837500000003,Sin errores,2015,11,201511
1294,26,2,2015-11-01,334.5,286.225,373.91499999999996,Sin errores,2015,11,201511
1295,26,3,2015-11-01,116.96,95.57250000000002,124.6575,Sin errores,2015,11,201511
1296,26,4,2015-11-01,1103.25,948.70125,1251.79875,Sin errores,2015,11,201511
1297,27,1,2015-11-01,1007.29,954.1362499999998,1247.7837500000003,Sin errores,2015,11,201511
1298,27,2,2015-11-01,338.01,286.225,373.91499999999996,Sin errores,2015,11,201511
1299,27,3,2015-11-01,101.16,95.57250000000002,124.6575,Sin errores,2015,11,201511
1300,27,4,2015-11-01,1077.97,948.70125,1251.79875,Sin errores,2015,11,201511
1301,29,1,2015-11-01,1155.02,954.1362499999998,1247.7837500000003,Sin errores,2015,11,201511
1302,29,2,2015-11-01,342.35,286.225,373.91499999999996,Sin errores,2015,11,201511
1303,29,3,2015-11-01,104.08,95.57250000000002,124.6575,Sin errores,2015,11,201511
1304,29,4,2015-11-01,1180.7,948.70125,1251.79875,Sin errores,2015,11,201511
1305,30,1,2015-11-01,1180.97,954.1362499999998,1247.7837500000003,Sin errores,2015,11,201511
1306,30,2,2015-11-01,348.82,286.225,373.91499999999996,Sin errores,2015,11,201511
1307,30,3,2015-11-01,107.07,95.57250000000002,124.6575,Sin errores,2015,11,201511
1308,30,4,2015-11-01,1065.46,948.70125,1251.79875,Sin errores,2015,11,201511
1309,31,1,2015-11-01,1115.12,954.1362499999998,1247.7837500000003,Sin errores,2015,11,201511
1310,31,2,2015-11-01,353.77,286.225,373.91499999999996,Sin errores,2015,11,201511
1311,31,3,2015-11-01,115.08,95.57250000000002,124.6575,Sin errores,2015,11,201511
1312,31,4,2015-11-01,1016.12,948.70125,1251.79875,Sin errores,2015,11,201511
1313,23,1,2015-11-01,1028.3,954.1362499999998,1247.7837500000003,Sin errores,2015,11,201511
1314,23,2,2015-11-01,327.95,286.225,373.91499999999996,Sin errores,2015,11,201511
1315,23,3,2015-11-01,118.09,95.57250000000002,124.6575,Sin errores,2015,11,201511
1316,23,4,2015-11-01,1025.19,948.70125,1251.79875,Sin errores,2015,11,201511
1317,24,1,2015-11-01,1183.13,954.1362499999998,1247.7837500000003,Sin errores,2015,11,201511
1318,24,2,2015-11-01,312.03,286.225,373.91499999999996,Sin errores,2015,11,201511
1319,24,3,2015-11-01,105.11,95.57250000000002,124.6575,Sin errores,2015,11,201511
1320,24,4,2015-11-01,1135.02,948.70125,1251.79875,Sin errores,2015,11,201511
1321,18,1,2015-12-01,1121.92,954.1362499999998,1247.7837500000003,Sin errores,2015,12,201512
1322,18,2,2015-12-01,301.36,286.225,373.91499999999996,Sin errores,2015,12,201512
1323,18,3,2015-12-01,105.7,95.57250000000002,124.6575,Sin errores,2015,12,201512
1324,18,4,2015-12-01,1071.19,948.70125,1251.79875,Sin errores,2015,12,201512
1325,1,1,2015-12-01,1185.06,954.1362499999998,1247.7837500000003,Sin errores,2015,12,201512
1326,1,2,2015-12-01,333.51,286.225,373.91499999999996,Sin errores,2015,12,201512
1327,1,3,2015-12-01,100.34,95.57250000000002,124.6575,Sin errores,2015,12,201512
1328,1,4,2015-12-01,1081.74,948.70125,1251.79875,Sin errores,2015,12,201512
1329,2,1,2015-12-01,1198.57,954.1362499999998,1247.7837500000003,Sin errores,2015,12,201512
1330,2,2,2015-12-01,344.29,286.225,373.91499999999996,Sin errores,2015,12,201512
1331,2,3,2015-12-01,114.25,95.57250000000002,124.6575,Sin errores,2015,12,201512
1332,2,4,2015-12-01,1069.52,948.70125,1251.79875,Sin errores,2015,12,201512
1333,3,1,2015-12-01,1120.14,954.1362499999998,1247.7837500000003,Sin errores,2015,12,201512
1334,3,2,2015-12-01,357.64,286.225,373.91499999999996,Sin errores,2015,12,201512
1335,3,3,2015-12-01,100.03,95.57250000000002,124.6575,Sin errores,2015,12,201512
1336,3,4,2015-12-01,1025.04,948.70125,1251.79875,Sin errores,2015,12,201512
1337,4,1,2015-12-01,1124.3,954.1362499999998,1247.7837500000003,Sin errores,2015,12,201512
1338,4,2,2015-12-01,343.92,286.225,373.91499999999996,Sin errores,2015,12,201512
1339,4,3,2015-12-01,115.91,95.57250000000002,124.6575,Sin errores,2015,12,201512
1340,4,4,2015-12-01,1156.24,948.70125,1251.79875,Sin errores,2015,12,201512
1341,5,1,2015-12-01,1103.95,954.1362499999998,1247.7837500000003,Sin errores,2015,12,201512
1342,5,2,2015-12-01,315.31,286.225,373.91499999999996,Sin errores,2015,12,201512
1343,5,3,2015-12-01,114.32,95.57250000000002,124.6575,Sin errores,2015,12,201512
1344,5,4,2015-12-01,1163.19,948.70125,1251.79875,Sin errores,2015,12,201512
1345,6,1,2015-12-01,1186.18,954.1362499999998,1247.7837500000003,Sin errores,2015,12,201512
1346,6,2,2015-12-01,312.4,286.225,373.91499999999996,Sin errores,2015,12,201512
1347,6,3,2015-12-01,104.82,95.57250000000002,124.6575,Sin errores,2015,12,201512
1348,6,4,2015-12-01,1116.94,948.70125,1251.79875,Sin errores,2015,12,201512
1349,7,1,2015-12-01,1040.12,954.1362499999998,1247.7837500000003,Sin errores,2015,12,201512
1350,7,2,2015-12-01,314.93,286.225,373.91499999999996,Sin errores,2015,12,201512
1351,7,3,2015-12-01,112.85,95.57250000000002,124.6575,Sin errores,2015,12,201512
1352,7,4,2015-12-01,1093.26,948.70125,1251.79875,Sin errores,2015,12,201512
1353,8,1,2015-12-01,1080.76,954.1362499999998,1247.7837500000003,Sin errores,2015,12,201512
1354,8,2,2015-12-01,337.2,286.225,373.91499999999996,Sin errores,2015,12,201512
1355,8,3,2015-12-01,117.78,95.57250000000002,124.6575,Sin errores,2015,12,201512
1356,8,4,2015-12-01,1116.87,948.70125,1251.79875,Sin errores,2015,12,201512
1357,9,1,2015-12-01,1051.01,954.1362499999998,1247.7837500000003,Sin errores,2015,12,201512
1358,9,2,2015-12-01,331.33,286.225,373.91499999999996,Sin errores,2015,12,201512
1359,9,3,2015-12-01,116.91,95.57250000000002,124.6575,Sin errores,2015,12,201512
1360,9,4,2015-12-01,1132.26,948.70125,1251.79875,Sin errores,2015,12,201512
1361,10,1,2015-12-01,1153.96,954.1362499999998,1247.7837500000003,Sin errores,2015,12,201512
1362,10,2,2015-12-01,351.91,286.225,373.91499999999996,Sin errores,2015,12,201512
1363,10,3,2015-12-01,100.33,95.57250000000002,124.6575,Sin errores,2015,12,201512
1364,10,4,2015-12-01,1097.42,948.70125,1251.79875,Sin errores,2015,12,201512
1365,13,1,2015-12-01,1077.18,954.1362499999998,1247.7837500000003,Sin errores,2015,12,201512
1366,13,2,2015-12-01,328.09,286.225,373.91499999999996,Sin errores,2015,12,201512
1367,13,3,2015-12-01,103.67,95.57250000000002,124.6575,Sin errores,2015,12,201512
1368,13,4,2015-12-01,1102.38,948.70125,1251.79875,Sin errores,2015,12,201512
1369,15,1,2015-12-01,1001.91,954.1362499999998,1247.7837500000003,Sin errores,2015,12,201512
1370,15,2,2015-12-01,330.72,286.225,373.91499999999996,Sin errores,2015,12,201512
1371,15,3,2015-12-01,110.63,95.57250000000002,124.6575,Sin errores,2015,12,201512
1372,15,4,2015-12-01,1024.19,948.70125,1251.79875,Sin errores,2015,12,201512
1373,20,1,2015-12-01,1002.13,954.1362499999998,1247.7837500000003,Sin errores,2015,12,201512
1374,20,2,2015-12-01,341.42,286.225,373.91499999999996,Sin errores,2015,12,201512
1375,20,3,2015-12-01,108.4,95.57250000000002,124.6575,Sin errores,2015,12,201512
1376,20,4,2015-12-01,1005.64,948.70125,1251.79875,Sin errores,2015,12,201512
1377,17,1,2015-12-01,1176.28,954.1362499999998,1247.7837500000003,Sin errores,2015,12,201512
1378,17,2,2015-12-01,319.34,286.225,373.91499999999996,Sin errores,2015,12,201512
1379,17,3,2015-12-01,119.35,95.57250000000002,124.6575,Sin errores,2015,12,201512
1380,17,4,2015-12-01,1174.26,948.70125,1251.79875,Sin errores,2015,12,201512
1381,21,1,2015-12-01,1090.71,954.1362499999998,1247.7837500000003,Sin errores,2015,12,201512
1382,21,2,2015-12-01,339.22,286.225,373.91499999999996,Sin errores,2015,12,201512
1383,21,3,2015-12-01,118.16,95.57250000000002,124.6575,Sin errores,2015,12,201512
1384,21,4,2015-12-01,1115.78,948.70125,1251.79875,Sin errores,2015,12,201512
1385,22,1,2015-12-01,1034.07,954.1362499999998,1247.7837500000003,Sin errores,2015,12,201512
1386,22,2,2015-12-01,306.91,286.225,373.91499999999996,Sin errores,2015,12,201512
1387,22,3,2015-12-01,101.3,95.57250000000002,124.6575,Sin errores,2015,12,201512
1388,22,4,2015-12-01,1195.89,948.70125,1251.79875,Sin errores,2015,12,201512
1389,12,1,2015-12-01,1140.43,954.1362499999998,1247.7837500000003,Sin errores,2015,12,201512
1390,12,2,2015-12-01,334.34,286.225,373.91499999999996,Sin errores,2015,12,201512
1391,12,3,2015-12-01,115.11,95.57250000000002,124.6575,Sin errores,2015,12,201512
1392,12,4,2015-12-01,1012.06,948.70125,1251.79875,Sin errores,2015,12,201512
1393,14,1,2015-12-01,1007.0,954.1362499999998,1247.7837500000003,Sin errores,2015,12,201512
1394,14,2,2015-12-01,359.64,286.225,373.91499999999996,Sin errores,2015,12,201512
1395,14,3,2015-12-01,117.31,95.57250000000002,124.6575,Sin errores,2015,12,201512
1396,14,4,2015-12-01,1068.97,948.70125,1251.79875,Sin errores,2015,12,201512
1397,19,1,2015-12-01,1025.6,954.1362499999998,1247.7837500000003,Sin errores,2015,12,201512
1398,19,2,2015-12-01,336.32,286.225,373.91499999999996,Sin errores,2015,12,201512
1399,19,3,2015-12-01,112.86,95.57250000000002,124.6575,Sin errores,2015,12,201512
1400,19,4,2015-12-01,1079.73,948.70125,1251.79875,Sin errores,2015,12,201512
1401,16,1,2015-12-01,1012.88,954.1362499999998,1247.7837500000003,Sin errores,2015,12,201512
1402,16,2,2015-12-01,307.56,286.225,373.91499999999996,Sin errores,2015,12,201512
1403,16,3,2015-12-01,108.73,95.57250000000002,124.6575,Sin errores,2015,12,201512
1404,16,4,2015-12-01,1161.13,948.70125,1251.79875,Sin errores,2015,12,201512
1405,11,1,2015-12-01,1143.64,954.1362499999998,1247.7837500000003,Sin errores,2015,12,201512
1406,11,2,2015-12-01,310.44,286.225,373.91499999999996,Sin errores,2015,12,201512
1407,11,3,2015-12-01,114.3,95.57250000000002,124.6575,Sin errores,2015,12,201512
1408,11,4,2015-12-01,1010.82,948.70125,1251.79875,Sin errores,2015,12,201512
1409,25,1,2015-12-01,1024.97,954.1362499999998,1247.7837500000003,Sin errores,2015,12,201512
1410,25,2,2015-12-01,327.73,286.225,373.91499999999996,Sin errores,2015,12,201512
1411,25,3,2015-12-01,118.72,95.57250000000002,124.6575,Sin errores,2015,12,201512
1412,25,4,2015-12-01,1058.58,948.70125,1251.79875,Sin errores,2015,12,201512
1413,26,1,2015-12-01,1131.42,954.1362499999998,1247.7837500000003,Sin errores,2015,12,201512
1414,26,2,2015-12-01,324.4,286.225,373.91499999999996,Sin errores,2015,12,201512
1415,26,3,2015-12-01,101.24,95.57250000000002,124.6575,Sin errores,2015,12,201512
1416,26,4,2015-12-01,1017.93,948.70125,1251.79875,Sin errores,2015,12,201512
1417,27,1,2015-12-01,1052.53,954.1362499999998,1247.7837500000003,Sin errores,2015,12,201512
1418,27,2,2015-12-01,302.65,286.225,373.91499999999996,Sin errores,2015,12,201512
1419,27,3,2015-12-01,108.65,95.57250000000002,124.6575,Sin errores,2015,12,201512
1420,27,4,2015-12-01,1006.25,948.70125,1251.79875,Sin errores,2015,12,201512
1421,29,1,2015-12-01,1171.63,954.1362499999998,1247.7837500000003,Sin errores,2015,12,201512
1422,29,2,2015-12-01,311.81,286.225,373.91499999999996,Sin errores,2015,12,201512
1423,29,3,2015-12-01,108.2,95.57250000000002,124.6575,Sin errores,2015,12,201512
1424,29,4,2015-12-01,1091.92,948.70125,1251.79875,Sin errores,2015,12,201512
1425,30,1,2015-12-01,1013.55,954.1362499999998,1247.7837500000003,Sin errores,2015,12,201512
1426,30,2,2015-12-01,357.6,286.225,373.91499999999996,Sin errores,2015,12,201512
1427,30,3,2015-12-01,111.93,95.57250000000002,124.6575,Sin errores,2015,12,201512
1428,30,4,2015-12-01,1020.53,948.70125,1251.79875,Sin errores,2015,12,201512
1429,31,1,2015-12-01,1144.75,954.1362499999998,1247.7837500000003,Sin errores,2015,12,201512
1430,31,2,2015-12-01,318.65,286.225,373.91499999999996,Sin errores,2015,12,201512
1431,31,3,2015-12-01,107.65,95.57250000000002,124.6575,Sin errores,2015,12,201512
1432,31,4,2015-12-01,1196.17,948.70125,1251.79875,Sin errores,2015,12,201512
1433,23,1,2015-12-01,1151.26,954.1362499999998,1247.7837500000003,Sin errores,2015,12,201512
1434,23,2,2015-12-01,350.34,286.225,373.91499999999996,Sin errores,2015,12,201512
1435,23,3,2015-12-01,118.53,95.57250000000002,124.6575,Sin errores,2015,12,201512
1436,23,4,2015-12-01,1022.91,948.70125,1251.79875,Sin errores,2015,12,201512
1437,24,1,2015-12-01,1158.75,954.1362499999998,1247.7837500000003,Sin errores,2015,12,201512
1438,24,2,2015-12-01,337.51,286.225,373.91499999999996,Sin errores,2015,12,201512
1439,24,3,2015-12-01,114.89,95.57250000000002,124.6575,Sin errores,2015,12,201512
1440,24,4,2015-12-01,1169.28,948.70125,1251.79875,Sin errores,2015,12,201512
1441,18,1,2016-01-01,1199.77,954.1362499999998,1247.7837500000003,Sin errores,2016,1,201601
1442,18,2,2016-01-01,327.31,286.225,373.91499999999996,Sin errores,2016,1,201601
1443,18,3,2016-01-01,105.59,95.57250000000002,124.6575,Sin errores,2016,1,201601
1444,18,4,2016-01-01,1006.25,948.70125,1251.79875,Sin errores,2016,1,201601
1445,1,1,2016-01-01,1063.64,954.1362499999998,1247.7837500000003,Sin errores,2016,1,201601
1446,1,2,2016-01-01,329.83,286.225,373.91499999999996,Sin errores,2016,1,201601
1447,1,3,2016-01-01,110.63,95.57250000000002,124.6575,Sin errores,2016,1,201601
1448,1,4,2016-01-01,1033.1,948.70125,1251.79875,Sin errores,2016,1,201601
1449,2,1,2016-01-01,1046.66,954.1362499999998,1247.7837500000003,Sin errores,2016,1,201601
1450,2,2,2016-01-01,340.2,286.225,373.91499999999996,Sin errores,2016,1,201601
1451,2,3,2016-01-01,113.0,95.57250000000002,124.6575,Sin errores,2016,1,201601
1452,2,4,2016-01-01,1048.04,948.70125,1251.79875,Sin errores,2016,1,201601
1453,3,1,2016-01-01,1050.19,954.1362499999998,1247.7837500000003,Sin errores,2016,1,201601
1454,3,2,2016-01-01,332.04,286.225,373.91499999999996,Sin errores,2016,1,201601
1455,3,3,2016-01-01,118.35,95.57250000000002,124.6575,Sin errores,2016,1,201601
1456,3,4,2016-01-01,1196.94,948.70125,1251.79875,Sin errores,2016,1,201601
1457,4,1,2016-01-01,1034.28,954.1362499999998,1247.7837500000003,Sin errores,2016,1,201601
1458,4,2,2016-01-01,354.18,286.225,373.91499999999996,Sin errores,2016,1,201601
1459,4,3,2016-01-01,100.02,95.57250000000002,124.6575,Sin errores,2016,1,201601
1460,4,4,2016-01-01,1059.01,948.70125,1251.79875,Sin errores,2016,1,201601
1461,5,1,2016-01-01,1094.55,954.1362499999998,1247.7837500000003,Sin errores,2016,1,201601
1462,5,2,2016-01-01,328.72,286.225,373.91499999999996,Sin errores,2016,1,201601
1463,5,3,2016-01-01,119.5,95.57250000000002,124.6575,Sin errores,2016,1,201601
1464,5,4,2016-01-01,1087.9,948.70125,1251.79875,Sin errores,2016,1,201601
1465,6,1,2016-01-01,1054.45,954.1362499999998,1247.7837500000003,Sin errores,2016,1,201601
1466,6,2,2016-01-01,302.56,286.225,373.91499999999996,Sin errores,2016,1,201601
1467,6,3,2016-01-01,107.94,95.57250000000002,124.6575,Sin errores,2016,1,201601
1468,6,4,2016-01-01,1171.15,948.70125,1251.79875,Sin errores,2016,1,201601
1469,7,1,2016-01-01,1017.7,954.1362499999998,1247.7837500000003,Sin errores,2016,1,201601
1470,7,2,2016-01-01,352.51,286.225,373.91499999999996,Sin errores,2016,1,201601
1471,7,3,2016-01-01,102.21,95.57250000000002,124.6575,Sin errores,2016,1,201601
1472,7,4,2016-01-01,1185.19,948.70125,1251.79875,Sin errores,2016,1,201601
1473,8,1,2016-01-01,1059.77,954.1362499999998,1247.7837500000003,Sin errores,2016,1,201601
1474,8,2,2016-01-01,342.99,286.225,373.91499999999996,Sin errores,2016,1,201601
1475,8,3,2016-01-01,113.71,95.57250000000002,124.6575,Sin errores,2016,1,201601
1476,8,4,2016-01-01,1055.73,948.70125,1251.79875,Sin errores,2016,1,201601
1477,9,1,2016-01-01,1067.29,954.1362499999998,1247.7837500000003,Sin errores,2016,1,201601
1478,9,2,2016-01-01,350.78,286.225,373.91499999999996,Sin errores,2016,1,201601
1479,9,3,2016-01-01,104.45,95.57250000000002,124.6575,Sin errores,2016,1,201601
1480,9,4,2016-01-01,1114.71,948.70125,1251.79875,Sin errores,2016,1,201601
1481,10,1,2016-01-01,1040.04,954.1362499999998,1247.7837500000003,Sin errores,2016,1,201601
1482,10,2,2016-01-01,316.81,286.225,373.91499999999996,Sin errores,2016,1,201601
1483,10,3,2016-01-01,116.01,95.57250000000002,124.6575,Sin errores,2016,1,201601
1484,10,4,2016-01-01,1032.32,948.70125,1251.79875,Sin errores,2016,1,201601
1485,13,1,2016-01-01,1081.34,954.1362499999998,1247.7837500000003,Sin errores,2016,1,201601
1486,13,2,2016-01-01,332.93,286.225,373.91499999999996,Sin errores,2016,1,201601
1487,13,3,2016-01-01,110.47,95.57250000000002,124.6575,Sin errores,2016,1,201601
1488,13,4,2016-01-01,1194.43,948.70125,1251.79875,Sin errores,2016,1,201601
1489,15,1,2016-01-01,1057.95,954.1362499999998,1247.7837500000003,Sin errores,2016,1,201601
1490,15,2,2016-01-01,331.94,286.225,373.91499999999996,Sin errores,2016,1,201601
1491,15,3,2016-01-01,115.84,95.57250000000002,124.6575,Sin errores,2016,1,201601
